epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4557.23,0.61737,0.331,0.00157,0.96383,0.96226,0.97964,0.80526,0.68429,0.29731,0.00213,0.00063568,0.00063568,0.00063568
186,4582.11,0.6194,0.33343,0.0016,0.96284,0.96356,0.97893,0.76489,0.83881,0.33049,0.00255,0.0006337,0.0006337,0.0006337
187,4606.92,0.63381,0.33143,0.0016,0.96386,0.96087,0.97509,0.78236,0.76854,0.32072,0.00235,0.00063172,0.00063172,0.00063172
188,4631.54,0.62378,0.33115,0.00157,0.97464,0.95641,0.97486,0.7853,0.75802,0.32922,0.00231,0.00062974,0.00062974,0.00062974
189,4656.19,0.61856,0.32875,0.00157,0.9695,0.96461,0.97788,0.80165,0.71415,0.29824,0.00219,0.00062776,0.00062776,0.00062776
190,4680.47,0.62533,0.32988,0.00155,0.9708,0.95181,0.97607,0.8092,0.68598,0.30526,0.00213,0.00062578,0.00062578,0.00062578
191,4704.69,0.62582,0.33246,0.0016,0.97253,0.9584,0.97851,0.76413,0.84709,0.33287,0.00257,0.0006238,0.0006238,0.0006238
192,4729.16,0.60263,0.31975,0.00152,0.97044,0.95987,0.97733,0.76516,0.8351,0.32682,0.00253,0.00062182,0.00062182,0.00062182
193,4754.04,0.61042,0.32415,0.00158,0.96404,0.96323,0.97845,0.78665,0.7685,0.31805,0.00234,0.00061984,0.00061984,0.00061984
194,4778.69,0.61019,0.33672,0.00157,0.97235,0.96175,0.98045,0.79619,0.72974,0.30116,0.00224,0.00061786,0.00061786,0.00061786
195,4803.61,0.60193,0.32687,0.00154,0.97384,0.96372,0.97711,0.76072,0.84948,0.34284,0.00257,0.00061588,0.00061588,0.00061588
196,4828.11,0.59931,0.30998,0.00153,0.97353,0.96715,0.98035,0.76145,0.84507,0.33342,0.00255,0.0006139,0.0006139,0.0006139
197,4852.69,0.60325,0.31776,0.00155,0.97588,0.96522,0.97853,0.79267,0.73572,0.30316,0.00225,0.00061192,0.00061192,0.00061192
198,4877.21,0.61094,0.31414,0.00154,0.97112,0.96432,0.97799,0.79693,0.71443,0.30392,0.00219,0.00060994,0.00060994,0.00060994
199,4901.66,0.61026,0.33394,0.00156,0.97079,0.96342,0.97869,0.78455,0.76618,0.32058,0.00234,0.00060796,0.00060796,0.00060796
200,4926.1,0.59714,0.31734,0.0015,0.97293,0.9552,0.97731,0.77046,0.80595,0.3306,0.00244,0.00060598,0.00060598,0.00060598
201,4950.64,0.62097,0.34317,0.00159,0.97297,0.96249,0.97906,0.77989,0.78301,0.30812,0.00237,0.000604,0.000604,0.000604
202,4975.23,0.61389,0.33015,0.00157,0.97075,0.9564,0.9795,0.78557,0.76638,0.32549,0.00233,0.00060202,0.00060202,0.00060202
203,4999.84,0.61426,0.33801,0.00154,0.96897,0.96059,0.97923,0.8013,0.70917,0.30469,0.00217,0.00060004,0.00060004,0.00060004
204,5024.58,0.58831,0.31532,0.00151,0.96881,0.96022,0.97952,0.82197,0.63696,0.28762,0.002,0.00059806,0.00059806,0.00059806
205,5049.28,0.60132,0.32786,0.00154,0.96769,0.95989,0.97686,0.79303,0.73974,0.31727,0.00227,0.00059608,0.00059608,0.00059608
206,5073.82,0.58755,0.31875,0.00147,0.96181,0.96357,0.9791,0.75903,0.84335,0.34515,0.00255,0.0005941,0.0005941,0.0005941
207,5098.66,0.59427,0.32644,0.00153,0.97126,0.95543,0.98042,0.7909,0.75259,0.31791,0.0023,0.00059212,0.00059212,0.00059212
208,5123.55,0.59738,0.33371,0.00152,0.9737,0.94792,0.97774,0.78507,0.7609,0.32661,0.00233,0.00059014,0.00059014,0.00059014
209,5148.58,0.5956,0.32637,0.00152,0.97064,0.96371,0.97858,0.76218,0.84483,0.33732,0.00256,0.00058816,0.00058816,0.00058816
210,5173.4,0.59803,0.33607,0.00151,0.97399,0.96396,0.97716,0.77266,0.81436,0.3262,0.00246,0.00058618,0.00058618,0.00058618
211,5198.39,0.58373,0.31314,0.00147,0.96238,0.96317,0.97259,0.77982,0.78246,0.32688,0.00239,0.0005842,0.0005842,0.0005842
212,5223.31,0.58159,0.32428,0.00148,0.97438,0.96645,0.97561,0.77894,0.7912,0.33052,0.00241,0.00058222,0.00058222,0.00058222
213,5248.31,0.57923,0.32064,0.00147,0.95967,0.96922,0.97753,0.80987,0.68611,0.30954,0.00212,0.00058024,0.00058024,0.00058024
214,5273.43,0.58714,0.32036,0.00146,0.96827,0.96399,0.97754,0.78698,0.76423,0.3248,0.00232,0.00057826,0.00057826,0.00057826
215,5298.49,0.57998,0.32623,0.00146,0.9756,0.95638,0.97825,0.80929,0.68581,0.303,0.00212,0.00057628,0.00057628,0.00057628
216,5323.33,0.57225,0.31889,0.00143,0.97551,0.95664,0.97859,0.7711,0.81335,0.33932,0.00246,0.0005743,0.0005743,0.0005743
217,5348.04,0.59941,0.33254,0.00153,0.97374,0.95834,0.97742,0.7712,0.81551,0.3369,0.00246,0.00057232,0.00057232,0.00057232
218,5372.72,0.58548,0.3246,0.00149,0.97171,0.96524,0.97989,0.7516,0.89101,0.34903,0.00268,0.00057034,0.00057034,0.00057034
219,5397.52,0.58301,0.3197,0.00149,0.97326,0.96714,0.98076,0.76868,0.83383,0.33126,0.00252,0.00056836,0.00056836,0.00056836
220,5422.19,0.56362,0.33745,0.00145,0.96704,0.96387,0.97491,0.79122,0.74597,0.31733,0.00227,0.00056638,0.00056638,0.00056638
221,5447.19,0.57755,0.30677,0.00144,0.96782,0.96377,0.97521,0.78034,0.78778,0.32185,0.00241,0.0005644,0.0005644,0.0005644
222,5471.97,0.56686,0.31964,0.00143,0.96771,0.96239,0.97925,0.82078,0.65546,0.28841,0.00206,0.00056242,0.00056242,0.00056242
223,5496.69,0.58526,0.31558,0.00149,0.97305,0.96076,0.97826,0.78834,0.75506,0.31661,0.0023,0.00056044,0.00056044,0.00056044
224,5521.41,0.56563,0.31297,0.00144,0.96505,0.96371,0.97736,0.7873,0.76289,0.32394,0.00232,0.00055846,0.00055846,0.00055846
225,5546.4,0.5685,0.30904,0.00145,0.96907,0.95766,0.97967,0.77093,0.80342,0.3279,0.00245,0.00055648,0.00055648,0.00055648
226,5571.36,0.57468,0.31641,0.00147,0.96855,0.96354,0.97864,0.77845,0.80232,0.31919,0.00243,0.0005545,0.0005545,0.0005545
227,5596.37,0.57448,0.31463,0.00146,0.96853,0.9655,0.98066,0.78785,0.75267,0.30524,0.0023,0.00055252,0.00055252,0.00055252
228,5621.27,0.5952,0.31485,0.00149,0.97687,0.96353,0.9799,0.79166,0.75078,0.30152,0.00229,0.00055054,0.00055054,0.00055054
229,5646.17,0.5596,0.31167,0.00138,0.96995,0.96436,0.97907,0.76879,0.83319,0.33166,0.00252,0.00054856,0.00054856,0.00054856
230,5671.03,0.55697,0.32423,0.00145,0.96994,0.96526,0.97682,0.79134,0.74608,0.30892,0.00229,0.00054658,0.00054658,0.00054658
231,5695.75,0.55438,0.30878,0.00139,0.97255,0.95433,0.97723,0.78621,0.76548,0.32805,0.00234,0.0005446,0.0005446,0.0005446
232,5720.51,0.55249,0.31122,0.00141,0.9711,0.95945,0.97829,0.78912,0.75133,0.32391,0.0023,0.00054262,0.00054262,0.00054262
233,5745.53,0.55543,0.3055,0.00142,0.96654,0.961,0.98026,0.76732,0.83815,0.34492,0.00255,0.00054064,0.00054064,0.00054064
234,5770.66,0.57182,0.32716,0.00144,0.96708,0.96939,0.9785,0.8016,0.72028,0.30198,0.00221,0.00053866,0.00053866,0.00053866
235,5795.63,0.57544,0.32379,0.00144,0.9674,0.96135,0.97613,0.79171,0.73897,0.31398,0.00228,0.00053668,0.00053668,0.00053668
236,5820.75,0.55346,0.30097,0.0014,0.96503,0.96376,0.97774,0.7712,0.81592,0.34049,0.00248,0.0005347,0.0005347,0.0005347
