epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4494.35,0.63709,0.34074,0.0016,0.93402,0.94783,0.94149,0.78447,0.62175,0.41043,0.00189,0.00063568,0.00063568,0.00063568
186,4518.29,0.63254,0.32493,0.0016,0.92065,0.96296,0.9517,0.77357,0.69103,0.38284,0.00207,0.0006337,0.0006337,0.0006337
187,4542.69,0.6024,0.32673,0.00154,0.94967,0.94356,0.95707,0.79472,0.63968,0.3896,0.00195,0.00063172,0.00063172,0.00063172
188,4567.33,0.61751,0.32711,0.00158,0.97173,0.94644,0.98055,0.81819,0.61582,0.292,0.00188,0.00062974,0.00062974,0.00062974
189,4591.8,0.6384,0.34438,0.00165,0.96365,0.94311,0.97677,0.82048,0.60768,0.30881,0.00186,0.00062776,0.00062776,0.00062776
190,4616.56,0.62846,0.3346,0.00163,0.95793,0.95495,0.97103,0.82599,0.56877,0.29382,0.00176,0.00062578,0.00062578,0.00062578
191,4641.42,0.62882,0.3447,0.00161,0.95822,0.95001,0.97042,0.7926,0.6857,0.33807,0.00206,0.0006238,0.0006238,0.0006238
192,4665.61,0.6089,0.3364,0.0016,0.96229,0.94508,0.96634,0.82542,0.5792,0.31772,0.00181,0.00062182,0.00062182,0.00062182
193,4690.06,0.60603,0.34023,0.00156,0.96128,0.94539,0.9718,0.78803,0.69509,0.35372,0.00208,0.00061984,0.00061984,0.00061984
194,4714.33,0.61498,0.33294,0.00162,0.92817,0.94671,0.94701,0.80636,0.57899,0.4499,0.00182,0.00061786,0.00061786,0.00061786
195,4738.57,0.60206,0.32409,0.00154,0.95131,0.94628,0.95678,0.80553,0.60425,0.36449,0.00186,0.00061588,0.00061588,0.00061588
196,4762.71,0.62161,0.32562,0.00159,0.96166,0.93902,0.96795,0.8076,0.63514,0.31966,0.00194,0.0006139,0.0006139,0.0006139
197,4787,0.60188,0.32971,0.00152,0.94764,0.94624,0.95682,0.79457,0.63485,0.38383,0.00195,0.00061192,0.00061192,0.00061192
198,4811.17,0.6075,0.34569,0.00156,0.97017,0.93745,0.97912,0.80542,0.65128,0.3186,0.00197,0.00060994,0.00060994,0.00060994
199,4835.45,0.60315,0.32659,0.00152,0.95707,0.95221,0.97638,0.80019,0.65282,0.32023,0.00198,0.00060796,0.00060796,0.00060796
200,4859.73,0.60636,0.33095,0.00155,0.9543,0.93874,0.96447,0.80017,0.63061,0.36235,0.00193,0.00060598,0.00060598,0.00060598
201,4883.84,0.62903,0.32821,0.00157,0.96339,0.94483,0.97518,0.79609,0.67552,0.33411,0.00203,0.000604,0.000604,0.000604
202,4907.78,0.60925,0.33022,0.00158,0.96576,0.94475,0.96939,0.80271,0.64361,0.32892,0.00195,0.00060202,0.00060202,0.00060202
203,4931.81,0.60624,0.3327,0.00158,0.95598,0.9486,0.96806,0.81694,0.59202,0.34544,0.00183,0.00060004,0.00060004,0.00060004
204,4955.92,0.58839,0.31739,0.00151,0.9561,0.94088,0.96166,0.78981,0.66018,0.38508,0.002,0.00059806,0.00059806,0.00059806
205,4979.95,0.59881,0.32768,0.00153,0.96758,0.94912,0.97734,0.8168,0.6123,0.31807,0.00189,0.00059608,0.00059608,0.00059608
206,5003.89,0.5853,0.31275,0.00152,0.95334,0.94515,0.96551,0.81924,0.57155,0.34765,0.00177,0.0005941,0.0005941,0.0005941
207,5027.87,0.59225,0.31801,0.0015,0.94038,0.94505,0.94817,0.78146,0.6656,0.41267,0.00202,0.00059212,0.00059212,0.00059212
208,5052.03,0.57418,0.31806,0.00148,0.94258,0.95238,0.95194,0.7747,0.68181,0.40243,0.00205,0.00059014,0.00059014,0.00059014
209,5076.06,0.59607,0.31626,0.00153,0.95136,0.94339,0.94925,0.77366,0.68335,0.41808,0.00207,0.00058816,0.00058816,0.00058816
210,5100.16,0.58691,0.31545,0.00152,0.94201,0.9442,0.94678,0.79566,0.61014,0.40293,0.00189,0.00058618,0.00058618,0.00058618
211,5124.06,0.59551,0.31814,0.00152,0.96089,0.94654,0.96464,0.78163,0.69278,0.36757,0.00208,0.0005842,0.0005842,0.0005842
212,5148.02,0.57826,0.3036,0.00144,0.95014,0.95001,0.96499,0.80559,0.61898,0.35113,0.00189,0.00058222,0.00058222,0.00058222
213,5172.01,0.60016,0.33758,0.00153,0.94377,0.9545,0.95554,0.80413,0.60455,0.34993,0.00186,0.00058024,0.00058024,0.00058024
214,5195.94,0.56237,0.30685,0.00144,0.96211,0.94875,0.9658,0.8291,0.55246,0.31879,0.00172,0.00057826,0.00057826,0.00057826
215,5219.91,0.57124,0.31629,0.00146,0.94685,0.94318,0.94753,0.80324,0.58614,0.39606,0.00182,0.00057628,0.00057628,0.00057628
216,5243.93,0.5813,0.322,0.00146,0.96527,0.94118,0.96937,0.80141,0.64752,0.36914,0.00197,0.0005743,0.0005743,0.0005743
217,5267.74,0.58538,0.31754,0.0015,0.95915,0.94051,0.96336,0.801,0.63221,0.36163,0.00192,0.00057232,0.00057232,0.00057232
218,5291.58,0.57701,0.31373,0.00143,0.9495,0.94347,0.9533,0.81245,0.59146,0.38438,0.00185,0.00057034,0.00057034,0.00057034
219,5315.71,0.58703,0.30668,0.00147,0.96686,0.94561,0.97785,0.80017,0.67085,0.34047,0.00203,0.00056836,0.00056836,0.00056836
220,5340.15,0.57906,0.33025,0.00147,0.95955,0.95089,0.97079,0.80179,0.64415,0.35868,0.00196,0.00056638,0.00056638,0.00056638
221,5364.47,0.56947,0.31866,0.00147,0.95562,0.94162,0.96747,0.82238,0.58311,0.32836,0.00182,0.0005644,0.0005644,0.0005644
222,5388.62,0.59359,0.31401,0.00148,0.95159,0.94623,0.95524,0.77446,0.70358,0.43629,0.00211,0.00056242,0.00056242,0.00056242
223,5412.93,0.55042,0.29855,0.00139,0.9465,0.9431,0.96126,0.79706,0.63719,0.39436,0.00193,0.00056044,0.00056044,0.00056044
224,5437.18,0.55563,0.30557,0.00143,0.94855,0.94141,0.96476,0.80396,0.62839,0.38522,0.00192,0.00055846,0.00055846,0.00055846
225,5461.23,0.57741,0.31907,0.00145,0.94898,0.95223,0.96831,0.81171,0.61023,0.35007,0.00187,0.00055648,0.00055648,0.00055648
226,5485.31,0.56584,0.32384,0.00146,0.95169,0.94053,0.95796,0.80824,0.60564,0.41505,0.00186,0.0005545,0.0005545,0.0005545
227,5509.51,0.55258,0.3008,0.00138,0.9492,0.94603,0.95725,0.78744,0.6547,0.395,0.00199,0.00055252,0.00055252,0.00055252
228,5533.62,0.58138,0.3189,0.00148,0.96688,0.93399,0.9717,0.79087,0.68301,0.37042,0.00206,0.00055054,0.00055054,0.00055054
229,5557.61,0.56209,0.31632,0.00142,0.95151,0.95004,0.96843,0.80857,0.62559,0.35013,0.00191,0.00054856,0.00054856,0.00054856
230,5581.71,0.55747,0.30706,0.00143,0.96541,0.9437,0.96867,0.80702,0.62607,0.33699,0.00191,0.00054658,0.00054658,0.00054658
231,5605.77,0.57419,0.32111,0.00147,0.94559,0.94423,0.95445,0.80725,0.5865,0.39064,0.00181,0.0005446,0.0005446,0.0005446
232,5629.99,0.56697,0.31715,0.00144,0.94719,0.95209,0.96407,0.80659,0.6236,0.36657,0.00191,0.00054262,0.00054262,0.00054262
233,5654.22,0.53707,0.30393,0.00139,0.95934,0.94301,0.9638,0.78715,0.68125,0.37932,0.00205,0.00054064,0.00054064,0.00054064
234,5678.35,0.5501,0.31484,0.00143,0.94522,0.95138,0.95902,0.79414,0.64247,0.41103,0.00194,0.00053866,0.00053866,0.00053866
235,5702.59,0.56162,0.29879,0.00142,0.95099,0.93924,0.95843,0.78407,0.68281,0.42424,0.00206,0.00053668,0.00053668,0.00053668
236,5726.77,0.5464,0.29991,0.0014,0.94397,0.93917,0.94864,0.7894,0.63284,0.42302,0.00193,0.0005347,0.0005347,0.0005347
237,5751.14,0.55652,0.30285,0.00142,0.94927,0.94115,0.95958,0.81094,0.59065,0.39071,0.00183,0.00053272,0.00053272,0.00053272
238,5775.32,0.54106,0.30665,0.00141,0.95118,0.94204,0.96496,0.80328,0.62726,0.37389,0.00192,0.00053074,0.00053074,0.00053074
239,5799.46,0.5516,0.29675,0.00139,0.94066,0.94977,0.94663,0.78039,0.66874,0.44634,0.00202,0.00052876,0.00052876,0.00052876
240,5823.8,0.55264,0.30834,0.00143,0.9545,0.93979,0.96228,0.79852,0.6396,0.4127,0.00196,0.00052678,0.00052678,0.00052678
241,5847.83,0.55223,0.30586,0.00137,0.951,0.94492,0.96133,0.81222,0.59133,0.39655,0.00183,0.0005248,0.0005248,0.0005248
242,5871.75,0.54237,0.29154,0.00136,0.95804,0.94245,0.96105,0.79668,0.64582,0.3784,0.00197,0.00052282,0.00052282,0.00052282
243,5895.52,0.5359,0.29482,0.00134,0.96118,0.94583,0.96851,0.79733,0.64723,0.35752,0.00197,0.00052084,0.00052084,0.00052084
244,5919.31,0.53864,0.31507,0.00139,0.94934,0.94765,0.95541,0.78139,0.67639,0.41289,0.00205,0.00051886,0.00051886,0.00051886
245,5943.08,0.52961,0.30711,0.00136,0.95102,0.94442,0.96378,0.79452,0.64757,0.384,0.00197,0.00051688,0.00051688,0.00051688
246,5966.78,0.54517,0.29546,0.0014,0.95775,0.95172,0.97207,0.82247,0.57365,0.33186,0.00178,0.0005149,0.0005149,0.0005149
247,5990.6,0.54758,0.30127,0.00142,0.95577,0.94994,0.95822,0.78437,0.67006,0.3854,0.00202,0.00051292,0.00051292,0.00051292
248,6014.49,0.53358,0.30736,0.00137,0.95143,0.94677,0.95512,0.78424,0.66924,0.40104,0.00202,0.00051094,0.00051094,0.00051094
249,6038.95,0.55627,0.30869,0.00144,0.95187,0.93908,0.95526,0.78563,0.66409,0.42622,0.00202,0.00050896,0.00050896,0.00050896
250,6063.03,0.55061,0.29675,0.00141,0.9588,0.94389,0.96112,0.813,0.58835,0.39357,0.00182,0.00050698,0.00050698,0.00050698
251,6086.98,0.52805,0.29519,0.00132,0.96211,0.9497,0.96799,0.79712,0.65582,0.3712,0.00197,0.000505,0.000505,0.000505
252,6110.81,0.53302,0.29356,0.00136,0.96057,0.94601,0.96942,0.79319,0.68042,0.42303,0.00205,0.00050302,0.00050302,0.00050302
253,6134.64,0.51661,0.2956,0.00133,0.95376,0.94571,0.9698,0.7911,0.69494,0.44405,0.00209,0.00050104,0.00050104,0.00050104
254,6158.85,0.52273,0.31089,0.00131,0.94708,0.94571,0.96237,0.79918,0.64091,0.46356,0.00196,0.00049906,0.00049906,0.00049906
255,6183.26,0.52152,0.30408,0.00132,0.95812,0.94439,0.97222,0.7936,0.68099,0.39699,0.00205,0.00049708,0.00049708,0.00049708
