epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4505.32,0.58919,0.25452,0.00191,0.88225,0.88469,0.92397,0.75175,0.75168,0.48373,0.00364,0.000636412,0.000636412,0.000636412
186,4529.36,0.5998,0.26218,0.00192,0.8742,0.88408,0.91701,0.74014,0.75882,0.51945,0.00368,0.000634436,0.000634436,0.000634436
187,4553.56,0.56735,0.25372,0.00182,0.8825,0.89302,0.93156,0.73809,0.811,0.48463,0.00383,0.00063246,0.00063246,0.00063246
188,4577.63,0.57597,0.26459,0.00186,0.87388,0.89594,0.93288,0.78032,0.6689,0.48545,0.00332,0.000630484,0.000630484,0.000630484
189,4601.84,0.59198,0.27169,0.00188,0.8976,0.89697,0.93489,0.77849,0.68479,0.43631,0.00339,0.000628508,0.000628508,0.000628508
190,4626.09,0.57627,0.26911,0.00185,0.88833,0.88864,0.92943,0.75711,0.75034,0.49066,0.0036,0.000626532,0.000626532,0.000626532
191,4650.35,0.58724,0.27053,0.00187,0.87694,0.89218,0.91005,0.7389,0.74581,0.48531,0.00363,0.000624556,0.000624556,0.000624556
192,4674.49,0.58273,0.25243,0.00183,0.89047,0.89207,0.93171,0.76382,0.74872,0.45751,0.00364,0.00062258,0.00062258,0.00062258
193,4698.64,0.58825,0.26172,0.0019,0.89404,0.87148,0.92699,0.76188,0.71731,0.49125,0.0035,0.000620604,0.000620604,0.000620604
194,4722.63,0.56306,0.25045,0.00178,0.88901,0.89876,0.92375,0.75003,0.74901,0.46458,0.00366,0.000618628,0.000618628,0.000618628
195,4746.76,0.55934,0.25339,0.00181,0.89479,0.88643,0.93453,0.76226,0.73184,0.45739,0.00356,0.000616652,0.000616652,0.000616652
196,4771.13,0.55288,0.25709,0.00179,0.88143,0.90716,0.93776,0.77181,0.71993,0.45174,0.00348,0.000614676,0.000614676,0.000614676
197,4795.28,0.58013,0.25355,0.00184,0.88604,0.89316,0.92982,0.77321,0.68163,0.47404,0.00338,0.0006127,0.0006127,0.0006127
198,4819.38,0.56851,0.25478,0.00181,0.90811,0.88344,0.93794,0.7787,0.69084,0.42393,0.0034,0.000610724,0.000610724,0.000610724
199,4843.42,0.55401,0.26077,0.00177,0.88197,0.90732,0.9389,0.78162,0.68179,0.41192,0.00335,0.000608748,0.000608748,0.000608748
200,4867.65,0.56149,0.25569,0.0018,0.89037,0.90246,0.94003,0.78447,0.68012,0.41624,0.00338,0.000606772,0.000606772,0.000606772
201,4891.7,0.55044,0.2484,0.00172,0.90727,0.87583,0.93605,0.76304,0.73055,0.47459,0.00353,0.000604796,0.000604796,0.000604796
202,4915.88,0.53884,0.25183,0.00172,0.89034,0.89094,0.92213,0.76997,0.66185,0.49476,0.00331,0.00060282,0.00060282,0.00060282
203,4939.97,0.54215,0.25932,0.00171,0.9135,0.8776,0.92698,0.76053,0.72767,0.48467,0.00352,0.000600844,0.000600844,0.000600844
204,4964.17,0.56141,0.25549,0.0018,0.88221,0.89042,0.92326,0.75318,0.73508,0.50965,0.00358,0.000598868,0.000598868,0.000598868
205,4988.44,0.55301,0.25427,0.00177,0.9081,0.87484,0.93375,0.75161,0.78062,0.47564,0.00373,0.000596892,0.000596892,0.000596892
206,5012.75,0.58106,0.25932,0.00185,0.90722,0.87467,0.93724,0.75888,0.75538,0.4802,0.00372,0.000594916,0.000594916,0.000594916
207,5036.97,0.56737,0.25089,0.00179,0.89433,0.87674,0.93006,0.75898,0.73643,0.49604,0.00367,0.00059294,0.00059294,0.00059294
208,5061.12,0.55096,0.23473,0.00176,0.89242,0.88297,0.92659,0.76343,0.70906,0.48759,0.00347,0.000590964,0.000590964,0.000590964
209,5085.21,0.5469,0.23818,0.00175,0.89008,0.88582,0.93328,0.78315,0.66221,0.46376,0.0033,0.000588988,0.000588988,0.000588988
210,5109.48,0.53348,0.25145,0.0017,0.89244,0.89098,0.93768,0.77788,0.69229,0.46975,0.00341,0.000587012,0.000587012,0.000587012
211,5133.63,0.53975,0.24374,0.00173,0.90418,0.87786,0.93684,0.76249,0.75153,0.46091,0.00366,0.000585036,0.000585036,0.000585036
212,5157.86,0.54935,0.2556,0.00178,0.89276,0.88458,0.9331,0.77583,0.68193,0.46665,0.00341,0.00058306,0.00058306,0.00058306
213,5182.13,0.53854,0.24674,0.0017,0.91604,0.86063,0.93125,0.75765,0.75084,0.47332,0.00362,0.000581084,0.000581084,0.000581084
214,5206.4,0.53687,0.23379,0.00169,0.87825,0.89013,0.92616,0.74996,0.76305,0.51344,0.00366,0.000579108,0.000579108,0.000579108
215,5230.42,0.5216,0.23698,0.00165,0.90084,0.87378,0.93401,0.75393,0.76689,0.48586,0.00368,0.000577132,0.000577132,0.000577132
216,5254.68,0.53981,0.25509,0.0017,0.89274,0.86557,0.92307,0.76952,0.6995,0.49479,0.00344,0.000575156,0.000575156,0.000575156
217,5279.02,0.52323,0.2518,0.00166,0.8868,0.88781,0.92975,0.76799,0.69433,0.4938,0.00341,0.00057318,0.00057318,0.00057318
218,5303.17,0.5364,0.24785,0.00173,0.8974,0.88397,0.93049,0.77367,0.68985,0.47981,0.0034,0.000571204,0.000571204,0.000571204
219,5327.34,0.53379,0.25065,0.00169,0.90491,0.87865,0.93355,0.77821,0.68043,0.46162,0.00335,0.000569228,0.000569228,0.000569228
220,5351.47,0.55248,0.25535,0.00176,0.90115,0.89314,0.93989,0.76028,0.75385,0.45884,0.00357,0.000567252,0.000567252,0.000567252
221,5375.83,0.52146,0.24504,0.00167,0.89649,0.89366,0.93985,0.78947,0.65238,0.4478,0.00325,0.000565276,0.000565276,0.000565276
222,5400.02,0.54319,0.24517,0.00171,0.9003,0.88526,0.93497,0.7188,0.91048,0.49994,0.00419,0.0005633,0.0005633,0.0005633
223,5424.21,0.52671,0.24576,0.00167,0.89359,0.89444,0.9336,0.76643,0.72141,0.4641,0.0035,0.000561324,0.000561324,0.000561324
224,5448.34,0.51663,0.2382,0.00165,0.89985,0.88466,0.9335,0.7509,0.77352,0.48424,0.0037,0.000559348,0.000559348,0.000559348
225,5472.59,0.52391,0.25416,0.00165,0.89467,0.88947,0.93433,0.7671,0.716,0.47871,0.00347,0.000557372,0.000557372,0.000557372
226,5496.8,0.51545,0.25036,0.00162,0.8896,0.89359,0.93231,0.76455,0.72157,0.47162,0.00348,0.000555396,0.000555396,0.000555396
227,5520.97,0.53539,0.24802,0.0017,0.89252,0.88772,0.93057,0.77091,0.69041,0.46577,0.00342,0.000553419,0.000553419,0.000553419
228,5545.26,0.54838,0.24716,0.00173,0.89323,0.89463,0.93248,0.76787,0.71288,0.48274,0.00345,0.000551443,0.000551443,0.000551443
229,5569.51,0.53302,0.24241,0.00168,0.89818,0.89308,0.93648,0.76629,0.73714,0.46416,0.00353,0.000549467,0.000549467,0.000549467
230,5593.67,0.539,0.23944,0.00173,0.90165,0.88222,0.93624,0.76791,0.72878,0.49006,0.00352,0.000547491,0.000547491,0.000547491
231,5617.93,0.52947,0.24719,0.00166,0.89533,0.89538,0.93264,0.77544,0.68333,0.48013,0.00336,0.000545515,0.000545515,0.000545515
232,5642.24,0.53329,0.24479,0.00171,0.90832,0.88699,0.93589,0.77863,0.68406,0.46512,0.00335,0.000543539,0.000543539,0.000543539
233,5666.7,0.49298,0.22969,0.00156,0.89575,0.89509,0.93824,0.75819,0.75887,0.47192,0.00364,0.000541563,0.000541563,0.000541563
234,5691.06,0.50176,0.22718,0.00159,0.90317,0.88576,0.9305,0.75563,0.74633,0.4986,0.00357,0.000539587,0.000539587,0.000539587
235,5715.03,0.51258,0.22864,0.00165,0.89561,0.90742,0.93963,0.78421,0.66579,0.4517,0.00328,0.000537611,0.000537611,0.000537611
236,5739.15,0.5424,0.23721,0.00172,0.87931,0.90635,0.93816,0.7633,0.74336,0.47114,0.00357,0.000535635,0.000535635,0.000535635
237,5763.43,0.54313,0.23646,0.00175,0.88505,0.88448,0.92852,0.77446,0.66535,0.49524,0.00329,0.000533659,0.000533659,0.000533659
238,5787.66,0.51241,0.25416,0.00163,0.89288,0.88869,0.9359,0.77837,0.66997,0.47633,0.00331,0.000531683,0.000531683,0.000531683
239,5811.9,0.50766,0.25656,0.00161,0.89253,0.88943,0.94264,0.78955,0.65503,0.43808,0.00325,0.000529707,0.000529707,0.000529707
240,5836.07,0.51154,0.24721,0.00161,0.88808,0.90225,0.94348,0.78784,0.66995,0.44719,0.00328,0.000527731,0.000527731,0.000527731
241,5860.41,0.50169,0.23677,0.00159,0.88522,0.90661,0.9402,0.77643,0.70299,0.46527,0.00335,0.000525755,0.000525755,0.000525755
242,5884.69,0.50992,0.24521,0.0016,0.89044,0.90153,0.94136,0.76299,0.76093,0.4479,0.00361,0.000523779,0.000523779,0.000523779
243,5908.96,0.49387,0.22615,0.00156,0.91796,0.88393,0.93938,0.76683,0.74286,0.4224,0.00353,0.000521803,0.000521803,0.000521803
244,5933.26,0.5001,0.23573,0.00158,0.92132,0.87293,0.93725,0.77781,0.70273,0.42064,0.00342,0.000519827,0.000519827,0.000519827
245,5957.35,0.51295,0.23883,0.00163,0.89198,0.90318,0.9343,0.78436,0.65881,0.45341,0.00325,0.000517851,0.000517851,0.000517851
246,5981.56,0.50162,0.22399,0.00158,0.89432,0.88785,0.932,0.77405,0.69196,0.4799,0.00335,0.000515875,0.000515875,0.000515875
247,6005.58,0.49807,0.24441,0.00156,0.87208,0.89866,0.92691,0.76021,0.72292,0.50525,0.00349,0.000513899,0.000513899,0.000513899
248,6029.87,0.51428,0.23837,0.00163,0.87678,0.90667,0.9308,0.76819,0.70473,0.48812,0.00341,0.000511923,0.000511923,0.000511923
249,6054.3,0.49039,0.23325,0.00154,0.89497,0.9092,0.93363,0.77592,0.6868,0.46585,0.00333,0.000509947,0.000509947,0.000509947
250,6078.46,0.47655,0.22873,0.00148,0.91145,0.88275,0.93837,0.77924,0.67896,0.45002,0.00331,0.000507971,0.000507971,0.000507971
251,6102.7,0.49636,0.22889,0.00157,0.89746,0.88681,0.93434,0.77467,0.68554,0.49012,0.00333,0.000505995,0.000505995,0.000505995
252,6126.72,0.49779,0.23233,0.00161,0.8902,0.89356,0.93618,0.78818,0.65673,0.46288,0.00325,0.000504019,0.000504019,0.000504019
253,6150.94,0.51671,0.2353,0.00164,0.89352,0.88412,0.93347,0.75398,0.76345,0.51815,0.00365,0.000502043,0.000502043,0.000502043
254,6175.16,0.50029,0.23748,0.00158,0.89473,0.88608,0.93787,0.76129,0.75823,0.48059,0.00361,0.000500067,0.000500067,0.000500067
255,6199.27,0.4864,0.23275,0.00152,0.88981,0.89826,0.93702,0.76937,0.7224,0.48162,0.00347,0.000498091,0.000498091,0.000498091
256,6223.58,0.50668,0.23624,0.00161,0.88438,0.90438,0.94126,0.77378,0.71188,0.45584,0.00344,0.000496115,0.000496115,0.000496115
257,6247.78,0.49497,0.23265,0.00155,0.9004,0.8966,0.94558,0.78572,0.6727,0.44064,0.0033,0.000494139,0.000494139,0.000494139
258,6272.16,0.48991,0.23227,0.00157,0.90195,0.87788,0.93614,0.76694,0.73577,0.45664,0.00356,0.000492163,0.000492163,0.000492163
259,6296.39,0.49577,0.23145,0.00154,0.88597,0.89939,0.93738,0.76411,0.7506,0.47662,0.00362,0.000490187,0.000490187,0.000490187
260,6320.54,0.50835,0.2414,0.0016,0.88666,0.89541,0.93077,0.77224,0.6951,0.48998,0.00342,0.000488211,0.000488211,0.000488211
261,6344.78,0.50893,0.23991,0.00158,0.89621,0.89914,0.93438,0.773,0.70486,0.48578,0.00345,0.000486235,0.000486235,0.000486235
262,6369.05,0.48151,0.2298,0.0015,0.89487,0.89378,0.93522,0.78409,0.65944,0.46027,0.00328,0.000484259,0.000484259,0.000484259
263,6393.64,0.48153,0.23287,0.00151,0.91287,0.88008,0.93275,0.78347,0.65472,0.48229,0.00328,0.000482283,0.000482283,0.000482283
